Location,Timestamp,mq135_raw,soil_moisture,soil_temperature,speed,light_intensity_lux,sound_level,rain_detected,estimated_ppm,temperature,humidity,pressure,altitude,uv_index
19.0890_72.8690,1752075412.2385483,487,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075418.6965845,489,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075425.2421055,487,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075431.8960373,491,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075438.2062209,478,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075444.7281697,487,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075451.6007743,494,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075458.439379,486,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,2.0
19.0890_72.8690,1752075471.2984905,490,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075477.8474348,489,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075484.1013155,482,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075490.399713,489,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075496.8850288,242,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075503.688319,487,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075510.277017,494,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075516.865387,423,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075530.1295352,485,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,7.0
19.0890_72.8690,1752075538.1576915,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075545.0720148,494,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075551.5110765,495,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075558.4377291,502,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075565.3258996,486,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075572.313658,493,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075579.4687698,491,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075585.8861191,494,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075592.9248497,487,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075599.62415,486,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,12.0
19.0890_72.8690,1752075612.536522,494,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075619.3312228,486,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075626.6685276,491,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075633.3483999,486,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075640.3420792,490,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075647.681031,493,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075654.48877,489,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075661.2731981,490,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075668.5852299,491,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075675.3659358,489,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075682.8208213,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075689.8479583,490,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075696.6050856,493,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075702.8142405,492,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075709.3269446,495,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075723.8493385,485,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075737.524954,490,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075744.3512309,493,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075750.8407946,486,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075757.1102567,483,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075763.4247768,492,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,8.0
19.0890_72.8690,1752075770.2102203,483,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,1.0
19.0890_72.8690,1752075776.5125892,482,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075782.9291337,592,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075789.3048434,486,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075795.7484782,481,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075802.2000775,491,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075808.5126667,485,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075814.9161215,448,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075821.1624045,489,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,1.0
19.0890_72.8690,1752075827.5753949,487,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752497702.1846008,1166,0.0,28.4,0.5,720,0,0,320,28.0,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752497708.8213453,1161,0.0,28.4,0.5,720,0,0,320,28.0,70.0,1013.25,14.3,15.0
19.0890_72.8690,1752497715.5792773,1167,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752497722.3364751,1143,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752497729.1226978,1139,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,6.0
19.0890_72.8690,1752497736.0663257,1130,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752497742.7847779,1119,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752497749.696,1123,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752497756.5820093,1110,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752497763.707098,1104,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752497770.6803749,1102,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752497778.0699577,1097,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752497791.6448948,1088,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,7.0
19.0890_72.8690,1752497798.4275575,1085,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752497805.3032537,1072,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752497812.146168,1073,0.0,28.4,0.5,720,0,0,320,28.1,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752497819.0205374,1072,0.0,28.4,0.5,720,0,0,320,28.1,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752497826.1692483,1058,0.0,28.4,0.5,720,0,0,320,28.1,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752497833.1306918,1057,0.0,28.4,0.5,720,0,0,320,28.1,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752497839.82956,1150,0.0,28.4,0.5,720,0,0,320,28.1,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752497846.884843,1045,0.0,28.4,0.5,720,0,0,320,28.1,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752497853.730588,1046,0.0,28.4,0.5,720,0,0,320,28.1,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752497860.6767795,1040,0.0,28.4,0.5,720,0,0,320,28.1,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752497867.5099664,1043,0.0,28.4,0.5,720,0,0,320,28.2,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752497874.40903,1035,0.0,28.4,0.5,720,0,0,320,28.2,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752497881.290045,1021,0.0,28.4,0.5,720,0,0,320,28.2,69.0,1013.25,14.3,2.0
19.0890_72.8690,1752497888.24995,1019,0.0,28.4,0.5,720,0,0,320,28.2,69.0,1013.25,14.3,10.0
19.0890_72.8690,1752497894.804095,1008,0.0,28.4,0.5,720,0,0,320,28.2,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752497901.563631,1006,0.0,28.4,0.5,720,0,0,320,28.2,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752497908.734322,997,0.0,28.4,0.5,720,0,0,320,28.2,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752497928.2852542,990,0.0,28.4,0.5,720,0,0,320,28.3,69.0,1013.25,14.3,6.0
19.0890_72.8690,1752497935.134629,986,0.0,28.4,0.5,720,0,0,320,28.3,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752497942.0128021,987,0.0,28.4,0.5,720,0,0,320,28.3,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752497955.414755,976,0.0,28.4,0.5,720,0,0,320,28.3,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752497962.1819286,971,0.0,28.4,0.5,720,0,0,320,28.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752497968.945466,967,0.0,28.4,0.5,720,0,0,320,28.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752497975.805312,933,0.0,28.4,0.5,720,0,0,320,28.3,68.0,1013.25,14.3,5.0
19.0890_72.8690,1752497982.604143,959,0.0,28.4,0.5,720,0,0,320,28.3,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752497989.3967166,956,0.0,28.4,0.5,720,0,0,320,28.4,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752497995.9399364,970,0.0,28.4,0.5,720,0,0,320,28.4,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498002.708743,944,0.0,28.4,0.5,720,0,0,320,28.4,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498009.9129202,946,0.0,28.4,0.5,720,0,0,320,28.4,68.0,1013.25,14.3,2.0
19.0890_72.8690,1752498016.7389562,937,0.0,28.4,0.5,720,0,0,320,28.4,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498023.6111104,935,0.0,28.4,0.5,720,0,0,320,28.4,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498030.549875,939,0.0,28.4,0.5,720,0,0,320,28.4,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498037.3115876,938,0.0,28.4,0.5,720,0,0,320,28.4,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498043.9784048,929,0.0,28.4,0.5,720,0,0,320,28.4,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498050.759357,929,0.0,28.4,0.5,720,0,0,320,28.5,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752498057.497462,924,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498064.3573651,919,0.0,28.4,0.5,720,0,0,320,28.5,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498071.340119,912,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498078.2942545,912,0.0,28.4,0.5,720,0,0,320,28.5,69.0,1013.25,14.3,9.0
19.0890_72.8690,1752498085.0647626,912,0.0,28.4,0.5,720,0,0,320,28.5,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498092.3299575,909,0.0,28.4,0.5,720,0,0,320,28.5,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752498099.5205166,903,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498106.1478763,898,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498113.1186643,903,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498119.979069,896,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498126.9414532,895,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498134.8606062,890,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,3.0
19.0890_72.8690,1752498141.4577463,882,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498148.3111494,881,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,3.0
19.0890_72.8690,1752498155.0876594,881,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498161.9516644,880,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498168.9891129,874,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498175.7489989,874,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498182.8532214,870,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498189.9336796,873,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498197.2876737,862,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498204.5376587,864,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498211.2502315,857,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498218.3014057,855,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498225.4222114,852,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498232.6856585,852,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,13.0
19.0890_72.8690,1752498239.9028566,853,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,14.0
19.0890_72.8690,1752498247.054187,857,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498254.3017519,841,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498261.5189817,847,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498268.9503777,847,0.0,28.4,0.5,720,0,0,320,28.6,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498276.057849,757,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498283.4228594,878,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498290.3069196,841,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498304.0630834,839,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498310.9406362,831,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,2.0
19.0890_72.8690,1752498317.8323603,823,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498325.1204603,827,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498332.3591034,826,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498347.929813,816,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498355.0933876,823,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498361.8854418,818,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498368.8091617,812,0.0,28.4,0.5,720,0,0,320,28.5,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498389.807035,818,0.0,28.4,0.5,720,0,0,320,28.4,68.0,1013.25,14.3,3.0
19.0890_72.8690,1752498403.4161823,804,0.0,28.4,0.5,720,0,0,320,28.4,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498417.442774,805,0.0,28.4,0.5,720,0,0,320,28.4,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498431.02853,801,0.0,28.4,0.5,720,0,0,320,28.3,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498437.928543,795,0.0,28.4,0.5,720,0,0,320,28.3,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498457.5914204,799,0.0,28.4,0.5,720,0,0,320,28.3,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498464.2515984,790,0.0,28.4,0.5,720,0,0,320,28.3,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498471.953568,767,0.0,28.4,0.5,720,0,0,320,28.2,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498478.6196866,788,0.0,28.4,0.5,720,0,0,320,28.2,68.0,1013.25,14.3,7.0
19.0890_72.8690,1752498485.777579,784,0.0,28.4,0.5,720,0,0,320,28.2,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498493.2127297,777,0.0,28.4,0.5,720,0,0,320,28.2,68.0,1013.25,14.3,12.0
19.0890_72.8690,1752498506.1303024,782,0.0,28.4,0.5,720,0,0,320,28.2,68.0,1013.25,14.3,7.0
19.0890_72.8690,1752498513.254745,784,0.0,28.4,0.5,720,0,0,320,28.2,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498520.1896687,780,0.0,28.4,0.5,720,0,0,320,28.1,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498533.660643,779,0.0,28.4,0.5,720,0,0,320,28.1,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498540.774098,805,0.0,28.4,0.5,720,0,0,320,28.1,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498554.4980412,775,0.0,28.4,0.5,720,0,0,320,28.1,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498561.6862469,773,0.0,28.4,0.5,720,0,0,320,28.1,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498568.6120162,759,0.0,28.4,0.5,720,0,0,320,28.1,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498576.7749712,768,0.0,28.4,0.5,720,0,0,320,28.1,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498583.756757,766,0.0,28.4,0.5,720,0,0,320,28.1,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498590.8652737,757,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498597.8697045,764,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498604.8425295,736,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498611.7834544,752,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498618.5678618,759,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498625.5291095,753,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498632.4928946,755,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498639.6814501,752,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,2.0
19.0890_72.8690,1752498646.5195827,752,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498653.3687644,751,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498660.1151714,771,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752498666.6913724,751,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498673.2557151,752,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498680.4595354,739,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498687.5676262,747,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498694.7776902,745,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752498702.0371509,742,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498708.952676,743,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498716.1232924,739,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498729.9174047,730,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752498750.6802077,731,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498757.7127101,716,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,11.0
19.0890_72.8690,1752498765.2931395,727,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498772.628167,725,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498785.8551023,727,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752498792.695778,719,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498799.58143,726,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752498806.5339603,723,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498813.231145,781,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498820.195131,718,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,2.0
19.0890_72.8690,1752498827.4364252,719,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752498840.759069,717,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498847.3686876,720,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498854.5597396,720,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752498861.6367278,711,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498870.6689343,731,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498877.8509233,718,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498884.7958705,708,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498892.1820893,710,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752498899.158305,705,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498906.0825026,706,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498912.8152862,709,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498919.7730274,708,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498926.5571938,707,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752498933.3108058,705,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752498940.46186,715,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,11.0
19.0890_72.8690,1752498947.4423037,700,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498955.2129934,703,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,12.0
19.0890_72.8690,1752498962.0613253,702,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498969.1166017,692,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498975.9068036,699,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752498982.5250642,693,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498989.5199323,757,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752498996.422457,691,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,0.0
